Transaction_ID,Date,Store_Location,Product_Category,Product_Name,Quantity_Sold,Unit_Price,Discount,Revenue,Inventory_Level,Supplier,Customer_Segment,Sales_to_Stock_Ratio
TXN00186,2025-04-05,Nairobi,fashion,Graphic T-shirt,43.0,2593.29,15.0,50965.44,478.0,Unknown,retail,0.08977035490605428
Unknown,2025-04-05,Eldoret,electronics,Bluetooth wireless earbuds,16.0,2593.29,0.0,30551.96,809.0,Prime Supply,vip,0.019753086419753086
TXN00188,2024-08-26,Nakuru,fashion,Graphic T-shirt,2.0,2593.29,15.0,50965.44,927.0,Unknown,vip,0.0021551724137931034
TXN00189,2024-06-06,Nakuru,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,50965.44,478.0,Unknown,wholesale,0.05636743215031315
TXN00190,2024-05-22,Nakuru,fashion,Graphic T-shirt,27.0,2933.65,20.0,52665.41,478.0,Unknown,vip,0.05636743215031315
Unknown,2025-09-11,Kisumu,electronics,Bluetooth wireless earbuds,27.0,2593.29,5.0,55526.6,478.0,Prime Supply,retail,0.05636743215031315
TXN00192,2025-09-03,Eldoret,grocery,Fresh Bananas,27.0,2593.29,0.0,83444.16,977.0,ABC Ltd,vip,0.027607361963190184
Unknown,2025-02-24,Mombasa,fashion,Graphic T-shirt,42.0,276.11,20.0,53909.59,714.0,Prime Supply,retail,0.05874125874125874
TXN00194,2025-04-24,Nairobi,grocery,Fresh Bananas,27.0,3277.51,10.0,50965.44,14.0,XYZ Traders,vip,1.8
TXN00195,2025-01-16,Nairobi,fashion,Graphic T-shirt,30.0,393.29,20.0,11798.7,478.0,Prime Supply,wholesale,0.06263048016701461
TXN00196,2025-06-18,Eldoret,fashion,Graphic T-shirt,27.0,3026.23,20.0,50965.44,478.0,ABC Ltd,wholesale,0.05636743215031315
TXN00197,2024-07-04,Nakuru,grocery,Fresh Bananas,29.0,2593.29,10.0,73592.28,662.0,ABC Ltd,retail,0.043740573152337855
TXN00198,2024-05-04,Nakuru,grocery,Fresh Bananas,27.0,2593.29,10.0,50965.44,478.0,Unknown,wholesale,0.05636743215031315
TXN00199,2024-01-02,Nairobi,electronics,Bluetooth wireless earbuds,42.0,2838.96,10.0,62170.3,478.0,Unknown,vip,0.08768267223382047
TXN00200,2024-05-19,Nakuru,fashion,Graphic T-shirt,27.0,4734.14,0.0,50965.44,706.0,Unknown,retail,0.03818953323903819
TXN00201,2025-08-15,Nairobi,fashion,Graphic T-shirt,29.0,2593.29,10.0,50965.44,478.0,ABC Ltd,retail,0.060542797494780795
TXN00202,2024-04-13,Nakuru,grocery,Fresh Bananas,22.0,2593.29,15.0,50965.44,89.0,Unknown,retail,0.24444444444444444
Unknown,2024-05-25,Nakuru,fashion,Graphic T-shirt,3.0,2593.29,15.0,22068.88,998.0,ABC Ltd,retail,0.003003003003003003
TXN00204,2024-02-04,Mombasa,fashion,Graphic T-shirt,27.0,2252.4,10.0,50965.44,196.0,XYZ Traders,vip,0.13705583756345177
TXN00205,2024-11-11,Mombasa,home,Air Fryer,27.0,648.62,5.0,66858.9,478.0,Unknown,wholesale,0.05636743215031315
TXN00206,2024-09-09,Nakuru,electronics,Bluetooth wireless earbuds,48.0,2593.29,5.0,50965.44,478.0,XYZ Traders,wholesale,0.10020876826722339
TXN00207,2025-07-15,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,10.0,74952.76,478.0,XYZ Traders,retail,0.05636743215031315
Unknown,2025-08-06,Nairobi,fashion,Graphic T-shirt,8.0,2593.29,20.0,91604.38,690.0,ABC Ltd,wholesale,0.011577424023154847
TXN00209,2025-11-12,Mombasa,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,3266.87,478.0,Prime Supply,retail,0.05636743215031315
Unknown,2025-10-27,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,10.0,55527.36,478.0,Unknown,retail,0.05636743215031315
TXN00211,2024-01-22,Kisumu,electronics,Bluetooth wireless earbuds,27.0,2593.29,20.0,50965.44,67.0,ABC Ltd,wholesale,0.39705882352941174
TXN00212,2025-02-24,Nairobi,electronics,Bluetooth wireless earbuds,27.0,2593.29,5.0,78096.19,478.0,Unknown,wholesale,0.05636743215031315
TXN00213,2024-05-04,Kisumu,home,Air Fryer,27.0,2593.29,0.0,13005.48,493.0,Unknown,wholesale,0.05465587044534413
TXN00214,2024-09-01,Mombasa,home,Air Fryer,27.0,3814.38,10.0,50965.44,478.0,XYZ Traders,retail,0.05636743215031315
TXN00215,2024-12-24,Kisumu,electronics,Bluetooth wireless earbuds,15.0,2438.44,15.0,27306.21,272.0,XYZ Traders,vip,0.054945054945054944
TXN00216,2024-02-12,Nairobi,electronics,Bluetooth wireless earbuds,27.0,2593.29,5.0,50965.44,478.0,ABC Ltd,retail,0.05636743215031315
TXN00217,2024-01-16,Kisumu,grocery,Fresh Bananas,45.0,2764.56,10.0,124405.2,478.0,Unknown,vip,0.09394572025052192
TXN00218,2024-05-03,Nakuru,home,Air Fryer,27.0,2593.29,10.0,50965.44,478.0,Unknown,vip,0.05636743215031315
Unknown,2024-11-02,Nakuru,fashion,Graphic T-shirt,37.0,3056.29,20.0,113082.73,478.0,ABC Ltd,retail,0.07724425887265135
TXN00220,2025-10-20,Eldoret,electronics,Bluetooth wireless earbuds,38.0,4328.65,0.0,164488.69999999998,478.0,Unknown,retail,0.07933194154488518
Unknown,2025-07-29,Nakuru,home,Air Fryer,12.0,2593.29,10.0,96172.64,254.0,XYZ Traders,retail,0.047058823529411764
TXN00222,2025-05-20,Kisumu,fashion,Graphic T-shirt,29.0,2593.29,15.0,50965.44,411.0,ABC Ltd,wholesale,0.0703883495145631
TXN00223,2025-10-20,Kisumu,grocery,Fresh Bananas,27.0,2593.29,10.0,50965.44,24.0,Prime Supply,vip,1.08
Unknown,2024-11-25,Kisumu,grocery,Fresh Bananas,3.0,2593.29,20.0,50965.44,378.0,Unknown,wholesale,0.0079155672823219
TXN00225,2025-10-02,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,15.0,50965.44,478.0,Unknown,wholesale,0.05636743215031315
Unknown,2024-03-29,Nairobi,electronics,Bluetooth wireless earbuds,4.0,4398.06,5.0,635.76,495.0,XYZ Traders,vip,0.008064516129032258
TXN00227,2025-04-02,Eldoret,grocery,Fresh Bananas,27.0,2593.29,20.0,54495.43,371.0,Unknown,vip,0.07258064516129033
Unknown,2024-01-22,Mombasa,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,461.0,Unknown,retail,0.05844155844155844
Unknown,2025-02-11,Kisumu,electronics,Bluetooth wireless earbuds,50.0,2593.29,15.0,50965.44,985.0,XYZ Traders,retail,0.05070993914807302
TXN00230,2025-12-22,Nakuru,fashion,Graphic T-shirt,50.0,3579.51,10.0,178975.5,793.0,Unknown,wholesale,0.06297229219143577
TXN00231,2024-12-22,Kisumu,home,Air Fryer,27.0,1283.48,10.0,43902.85,533.0,Prime Supply,vip,0.05056179775280899
TXN00232,2025-09-06,Nairobi,grocery,Fresh Bananas,5.0,2593.29,10.0,50965.44,478.0,XYZ Traders,retail,0.010438413361169102
Unknown,2024-09-28,Nakuru,electronics,Bluetooth wireless earbuds,27.0,2593.29,20.0,50965.44,478.0,XYZ Traders,retail,0.05636743215031315
Unknown,2025-03-05,Mombasa,fashion,Graphic T-shirt,27.0,2593.29,20.0,50965.44,663.0,Prime Supply,retail,0.04066265060240964
TXN00235,2024-04-16,Nairobi,fashion,Graphic T-shirt,27.0,2593.29,5.0,50965.44,478.0,XYZ Traders,wholesale,0.05636743215031315
Unknown,2024-08-29,Eldoret,grocery,Fresh Bananas,27.0,2593.29,0.0,75839.51,478.0,Prime Supply,retail,0.05636743215031315
Unknown,2024-11-01,Nakuru,fashion,Graphic T-shirt,27.0,2593.29,10.0,69506.92,124.0,Unknown,wholesale,0.216
TXN00238,2025-03-06,Nairobi,grocery,Fresh Bananas,27.0,2920.06,10.0,64831.96,851.0,ABC Ltd,retail,0.03169014084507042
TXN00239,2024-08-03,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,5.0,50965.44,496.0,Unknown,retail,0.05432595573440644
TXN00240,2025-08-15,Kisumu,fashion,Graphic T-shirt,39.0,2593.29,5.0,50965.44,161.0,Unknown,wholesale,0.24074074074074073
TXN00241,2024-12-09,Mombasa,fashion,Graphic T-shirt,27.0,2593.29,15.0,56976.82,812.0,Prime Supply,retail,0.033210332103321034
Unknown,2025-04-08,Eldoret,grocery,Fresh Bananas,27.0,3947.76,20.0,93246.27,478.0,ABC Ltd,retail,0.05636743215031315
Unknown,2025-05-09,Nairobi,fashion,Graphic T-shirt,47.0,4233.14,10.0,198957.58000000002,202.0,Prime Supply,vip,0.2315270935960591
TXN00244,2025-07-20,Kisumu,fashion,Graphic T-shirt,27.0,2246.1,10.0,50965.44,211.0,Unknown,wholesale,0.12735849056603774
TXN00245,2025-03-10,Nakuru,home,Air Fryer,27.0,2593.29,15.0,50965.44,478.0,Prime Supply,retail,0.05636743215031315
Unknown,2024-05-26,Nakuru,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,478.0,Prime Supply,wholesale,0.05636743215031315
TXN00247,2024-07-27,Kisumu,fashion,Graphic T-shirt,27.0,2490.12,10.0,38980.68,478.0,Unknown,retail,0.05636743215031315
TXN00248,2024-08-08,Nairobi,grocery,Fresh Bananas,27.0,2593.29,10.0,5443.25,478.0,Unknown,wholesale,0.05636743215031315
TXN00249,2025-02-18,Kisumu,fashion,Graphic T-shirt,8.0,2593.29,5.0,50965.44,165.0,XYZ Traders,vip,0.04819277108433735
TXN00250,2024-06-06,Kisumu,electronics,Bluetooth wireless earbuds,8.0,2170.31,10.0,17362.48,696.0,Unknown,retail,0.011477761836441894
TXN00251,2024-04-29,Nakuru,home,Air Fryer,27.0,2593.29,10.0,52540.81,478.0,Prime Supply,wholesale,0.05636743215031315
Unknown,2025-04-07,Eldoret,grocery,Fresh Bananas,27.0,2593.29,10.0,35418.16,2.0,XYZ Traders,vip,9.0
TXN00253,2025-01-23,Kisumu,fashion,Graphic T-shirt,13.0,2979.96,15.0,38739.48,478.0,ABC Ltd,retail,0.027139874739039668
TXN00254,2024-01-24,Eldoret,grocery,Fresh Bananas,27.0,984.64,10.0,75944.85,478.0,Unknown,vip,0.05636743215031315
TXN00255,2024-05-23,Eldoret,grocery,Fresh Bananas,27.0,2593.29,10.0,78851.9,478.0,Prime Supply,wholesale,0.05636743215031315
TXN00256,2025-05-18,Mombasa,fashion,Graphic T-shirt,28.0,1348.96,10.0,49697.24,478.0,ABC Ltd,vip,0.05845511482254697
TXN00257,2024-02-06,Kisumu,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,478.0,Prime Supply,wholesale,0.05636743215031315
Unknown,2024-04-19,Eldoret,electronics,Bluetooth wireless earbuds,49.0,2593.29,5.0,91295.7,478.0,Unknown,vip,0.1022964509394572
TXN00259,2024-12-30,Nakuru,grocery,Fresh Bananas,5.0,2593.29,0.0,38121.26,478.0,ABC Ltd,retail,0.010438413361169102
TXN00260,2024-06-10,Eldoret,electronics,Bluetooth wireless earbuds,14.0,4913.17,5.0,94532.18,478.0,XYZ Traders,retail,0.029227557411273485
TXN00261,2025-02-11,Mombasa,grocery,Fresh Bananas,35.0,1344.68,0.0,5582.52,910.0,Unknown,retail,0.038419319429198684
Unknown,2025-09-21,Nairobi,grocery,Fresh Bananas,17.0,2954.83,15.0,94154.29,575.0,Unknown,retail,0.029513888888888888
TXN00263,2025-09-18,Nakuru,fashion,Graphic T-shirt,50.0,2593.29,5.0,50965.44,478.0,Unknown,vip,0.10438413361169102
TXN00264,2024-07-04,Nakuru,fashion,Graphic T-shirt,27.0,2593.29,0.0,50965.44,478.0,Unknown,retail,0.05636743215031315
Unknown,2025-11-05,Nairobi,fashion,Graphic T-shirt,27.0,2593.29,0.0,50965.44,478.0,Prime Supply,retail,0.05636743215031315
TXN00266,2024-07-02,Kisumu,grocery,Fresh Bananas,7.0,3967.31,10.0,28723.95,624.0,Unknown,vip,0.0112
Unknown,2024-07-20,Nairobi,electronics,Bluetooth wireless earbuds,34.0,2593.29,10.0,50965.44,284.0,Unknown,retail,0.11929824561403508
TXN00268,2024-09-13,Nairobi,fashion,Graphic T-shirt,27.0,2593.29,5.0,50965.44,478.0,Unknown,wholesale,0.05636743215031315
TXN00269,2025-06-03,Kisumu,electronics,Bluetooth wireless earbuds,37.0,3829.76,15.0,141701.12,827.0,Unknown,vip,0.04468599033816425
Unknown,2025-06-09,Mombasa,home,Air Fryer,27.0,2593.29,10.0,50965.44,230.0,Unknown,vip,0.11688311688311688
Unknown,2025-12-10,Kisumu,grocery,Fresh Bananas,30.0,2593.29,10.0,83342.34,478.0,Prime Supply,vip,0.06263048016701461
TXN00272,2025-11-26,Nairobi,grocery,Fresh Bananas,38.0,2593.29,10.0,50965.44,478.0,Unknown,wholesale,0.07933194154488518
Unknown,2025-05-30,Nairobi,grocery,Fresh Bananas,12.0,2593.29,20.0,52061.51,409.0,Prime Supply,wholesale,0.02926829268292683
Unknown,2025-11-05,Eldoret,fashion,Graphic T-shirt,25.0,2593.29,10.0,50965.44,478.0,ABC Ltd,retail,0.05219206680584551
TXN00275,2025-05-05,Eldoret,grocery,Fresh Bananas,31.0,4456.33,10.0,138146.23,498.0,XYZ Traders,retail,0.06212424849699399
Unknown,2025-12-30,Nakuru,grocery,Fresh Bananas,27.0,2593.29,15.0,79534.05,518.0,Prime Supply,retail,0.05202312138728324
TXN00277,2024-05-15,Nairobi,grocery,Fresh Bananas,27.0,1960.65,15.0,45749.4,219.0,Unknown,vip,0.12272727272727273
TXN00278,2025-03-30,Mombasa,grocery,Fresh Bananas,27.0,2593.29,20.0,50965.44,926.0,Prime Supply,wholesale,0.02912621359223301
Unknown,2025-01-05,Mombasa,fashion,Graphic T-shirt,8.0,2593.29,10.0,50965.44,554.0,Unknown,retail,0.014414414414414415
Unknown,2025-11-10,Nakuru,home,Air Fryer,42.0,2593.29,15.0,50965.44,478.0,ABC Ltd,wholesale,0.08768267223382047
TXN00281,2025-03-27,Mombasa,fashion,Graphic T-shirt,27.0,2593.29,15.0,50965.44,7.0,ABC Ltd,wholesale,3.375
Unknown,2025-09-03,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,10.0,81379.04,543.0,ABC Ltd,vip,0.04963235294117647
Unknown,2024-07-20,Mombasa,home,Air Fryer,27.0,2593.29,10.0,50965.44,478.0,Unknown,retail,0.05636743215031315
TXN00284,2024-05-10,Nakuru,grocery,Fresh Bananas,27.0,2593.29,15.0,50965.44,478.0,Prime Supply,retail,0.05636743215031315
TXN00285,2024-04-16,Mombasa,grocery,Fresh Bananas,27.0,1384.75,5.0,50965.44,892.0,XYZ Traders,retail,0.030235162374020158
Unknown,2024-02-26,Eldoret,grocery,Fresh Bananas,36.0,2593.29,0.0,14503.64,478.0,Unknown,vip,0.07515657620041753
TXN00287,2025-09-13,Mombasa,home,Air Fryer,13.0,2593.29,20.0,17923.94,478.0,XYZ Traders,vip,0.027139874739039668
TXN00288,2025-05-03,Eldoret,fashion,Graphic T-shirt,23.0,2593.29,15.0,47833.54,478.0,Unknown,vip,0.04801670146137787
TXN00289,2024-05-30,Nairobi,grocery,Fresh Bananas,27.0,2593.29,10.0,50965.44,478.0,Unknown,retail,0.05636743215031315
Unknown,2024-02-09,Eldoret,grocery,Fresh Bananas,27.0,3833.71,20.0,37590.52,992.0,XYZ Traders,wholesale,0.027190332326283987
Unknown,2025-03-23,Nairobi,fashion,Graphic T-shirt,33.0,2593.29,10.0,83650.57,478.0,Prime Supply,wholesale,0.06889352818371608
Unknown,2025-12-18,Mombasa,grocery,Fresh Bananas,27.0,119.69,10.0,67992.86,478.0,Prime Supply,wholesale,0.05636743215031315
TXN00293,2025-02-15,Mombasa,grocery,Fresh Bananas,39.0,2593.29,20.0,13922.45,37.0,Prime Supply,retail,1.0263157894736843
TXN00294,2025-05-17,Nakuru,grocery,Fresh Bananas,27.0,2593.29,10.0,2759.04,743.0,Unknown,vip,0.036290322580645164
TXN00295,2024-08-09,Mombasa,grocery,Fresh Bananas,5.0,735.78,15.0,46870.56,478.0,ABC Ltd,retail,0.010438413361169102
Unknown,2025-01-07,Eldoret,grocery,Fresh Bananas,27.0,772.96,10.0,45115.23,795.0,ABC Ltd,vip,0.03391959798994975
TXN00297,2025-12-29,Kisumu,grocery,Fresh Bananas,37.0,2593.29,0.0,50965.44,706.0,Prime Supply,retail,0.05233380480905234
TXN00298,2024-05-28,Kisumu,home,Air Fryer,4.0,2593.29,10.0,55912.9,478.0,XYZ Traders,wholesale,0.008350730688935281
TXN00299,2024-08-10,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,10.0,50965.44,942.0,Unknown,vip,0.02863202545068929
TXN00300,2025-07-05,Kisumu,grocery,Fresh Bananas,27.0,2593.29,0.0,80656.53,478.0,XYZ Traders,wholesale,0.05636743215031315
TXN00301,2025-05-12,Nakuru,home,Air Fryer,42.0,2877.59,15.0,120858.78,478.0,ABC Ltd,vip,0.08768267223382047
Unknown,2024-06-27,Kisumu,grocery,Fresh Bananas,27.0,2593.29,0.0,50965.44,247.0,Unknown,retail,0.10887096774193548
Unknown,2025-03-14,Mombasa,grocery,Fresh Bananas,50.0,2593.29,15.0,50965.44,152.0,XYZ Traders,wholesale,0.32679738562091504
TXN00304,2024-01-17,Mombasa,grocery,Fresh Bananas,27.0,1732.14,10.0,50965.44,478.0,Unknown,wholesale,0.05636743215031315
TXN00305,2025-10-08,Eldoret,grocery,Fresh Bananas,7.0,1387.3,10.0,9711.1,478.0,Unknown,retail,0.014613778705636743
TXN00306,2024-01-10,Nakuru,fashion,Graphic T-shirt,49.0,2593.29,10.0,50965.44,514.0,XYZ Traders,vip,0.09514563106796116
Unknown,2024-11-19,Kisumu,grocery,Fresh Bananas,27.0,2593.29,5.0,50965.44,211.0,Unknown,vip,0.12735849056603774
TXN00308,2024-10-08,Nakuru,fashion,Graphic T-shirt,4.0,2593.29,15.0,49601.75,985.0,Prime Supply,wholesale,0.004056795131845842
TXN00309,2025-05-20,Eldoret,fashion,Graphic T-shirt,26.0,2593.29,15.0,50965.44,478.0,ABC Ltd,retail,0.054279749478079335
Unknown,2025-04-22,Nairobi,fashion,Graphic T-shirt,27.0,2280.25,0.0,17506.66,478.0,Prime Supply,wholesale,0.05636743215031315
Unknown,2025-10-12,Eldoret,electronics,Bluetooth wireless earbuds,21.0,2593.29,10.0,50965.44,478.0,Prime Supply,retail,0.04384133611691023
TXN00312,2025-11-05,Eldoret,electronics,Bluetooth wireless earbuds,27.0,2593.29,0.0,51196.61,263.0,Prime Supply,retail,0.10227272727272728
Unknown,2025-01-03,Eldoret,fashion,Graphic T-shirt,27.0,3989.11,15.0,80438.42,478.0,XYZ Traders,retail,0.05636743215031315
TXN00314,2025-05-12,Kisumu,fashion,Graphic T-shirt,27.0,839.72,10.0,50965.44,868.0,Unknown,wholesale,0.031070195627157654
Unknown,2024-04-02,Mombasa,grocery,Fresh Bananas,27.0,2805.08,10.0,50965.44,404.0,Unknown,retail,0.06666666666666667
Unknown,2025-07-30,Eldoret,home,Air Fryer,27.0,2593.29,20.0,50965.44,478.0,Prime Supply,retail,0.05636743215031315
Unknown,2025-06-18,Mombasa,electronics,Bluetooth wireless earbuds,27.0,2593.29,15.0,49738.29,471.0,Unknown,vip,0.057203389830508475
TXN00318,2025-02-17,Nakuru,grocery,Fresh Bananas,17.0,2593.29,20.0,56174.53,713.0,Unknown,retail,0.023809523809523808
TXN00319,2024-03-14,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,0.0,93774.91,478.0,ABC Ltd,vip,0.05636743215031315
TXN00320,2025-01-19,Nairobi,electronics,Bluetooth wireless earbuds,27.0,2593.29,20.0,9394.35,478.0,ABC Ltd,vip,0.05636743215031315
TXN00321,2024-03-15,Mombasa,grocery,Fresh Bananas,27.0,2975.35,10.0,50965.44,599.0,Prime Supply,vip,0.045
Unknown,2025-03-01,Kisumu,electronics,Bluetooth wireless earbuds,46.0,2593.29,5.0,39397.21,983.0,XYZ Traders,wholesale,0.046747967479674794
Unknown,2024-09-28,Nairobi,electronics,Bluetooth wireless earbuds,27.0,2593.29,15.0,50965.44,827.0,Prime Supply,wholesale,0.03260869565217391
TXN00324,2025-03-12,Nakuru,grocery,Fresh Bananas,27.0,2593.29,10.0,4014.28,242.0,ABC Ltd,retail,0.1111111111111111
TXN00325,2024-11-15,Mombasa,grocery,Fresh Bananas,27.0,2593.29,10.0,62247.59,478.0,Unknown,retail,0.05636743215031315
TXN00326,2024-11-06,Nakuru,grocery,Fresh Bananas,27.0,2593.29,20.0,50965.44,478.0,Unknown,vip,0.05636743215031315
TXN00327,2024-12-06,Eldoret,fashion,Graphic T-shirt,30.0,2593.29,10.0,30673.82,846.0,ABC Ltd,retail,0.03541912632821724
Unknown,2025-09-01,Kisumu,electronics,Bluetooth wireless earbuds,27.0,2593.29,5.0,50965.44,478.0,ABC Ltd,vip,0.05636743215031315
Unknown,2025-04-30,Eldoret,fashion,Graphic T-shirt,1.0,1774.15,20.0,22239.83,733.0,Prime Supply,retail,0.0013623978201634877
Unknown,2024-12-06,Eldoret,fashion,Graphic T-shirt,27.0,2593.29,20.0,33298.45,957.0,Unknown,retail,0.028183716075156576
TXN00331,2024-06-09,Nakuru,grocery,Fresh Bananas,27.0,2593.29,10.0,23809.88,478.0,XYZ Traders,wholesale,0.05636743215031315
TXN00332,2024-09-04,Mombasa,electronics,Bluetooth wireless earbuds,27.0,2593.29,10.0,50965.44,126.0,Unknown,wholesale,0.2125984251968504
TXN00333,2025-05-12,Nairobi,grocery,Fresh Bananas,26.0,2593.29,10.0,50965.44,478.0,Prime Supply,wholesale,0.054279749478079335
TXN00334,2025-01-12,Mombasa,grocery,Fresh Bananas,27.0,2593.29,10.0,50965.44,616.0,Unknown,vip,0.04376012965964344
Unknown,2025-01-19,Mombasa,grocery,Fresh Bananas,47.0,2593.29,10.0,51702.85,478.0,Prime Supply,wholesale,0.09812108559498957
TXN00336,2024-10-22,Kisumu,home,Air Fryer,27.0,1578.97,20.0,17284.64,488.0,Prime Supply,vip,0.05521472392638037
TXN00337,2025-04-04,Eldoret,electronics,Bluetooth wireless earbuds,27.0,4807.6,10.0,50965.44,119.0,Unknown,wholesale,0.225
TXN00338,2024-08-29,Kisumu,fashion,Graphic T-shirt,13.0,2593.29,10.0,47013.59,478.0,XYZ Traders,vip,0.027139874739039668
Unknown,2024-10-13,Nakuru,fashion,Graphic T-shirt,9.0,2727.83,15.0,24550.47,478.0,Unknown,retail,0.018789144050104383
TXN00340,2025-12-25,Eldoret,fashion,Graphic T-shirt,43.0,2593.29,5.0,859.12,478.0,Prime Supply,vip,0.08977035490605428
TXN00341,2025-07-15,Nairobi,electronics,Bluetooth wireless earbuds,27.0,3497.3,10.0,50965.44,779.0,Unknown,wholesale,0.03461538461538462
TXN00342,2025-08-02,Nairobi,fashion,Graphic T-shirt,27.0,3931.92,20.0,2541.51,892.0,Unknown,wholesale,0.030235162374020158
TXN00343,2025-02-02,Mombasa,fashion,Graphic T-shirt,9.0,3442.92,0.0,30986.28,217.0,Prime Supply,vip,0.04128440366972477
Unknown,2024-04-25,Nairobi,grocery,Fresh Bananas,23.0,2593.29,10.0,50965.44,478.0,ABC Ltd,wholesale,0.04801670146137787
TXN00345,2025-08-25,Eldoret,electronics,Bluetooth wireless earbuds,13.0,2593.29,5.0,50965.44,478.0,XYZ Traders,vip,0.027139874739039668
Unknown,2024-12-14,Eldoret,grocery,Fresh Bananas,27.0,2593.29,10.0,36096.52,948.0,Unknown,vip,0.02845100105374078
TXN00347,2025-04-12,Nakuru,electronics,Bluetooth wireless earbuds,44.0,2593.29,10.0,50965.44,478.0,ABC Ltd,retail,0.0918580375782881
TXN00348,2025-10-29,Mombasa,fashion,Graphic T-shirt,27.0,3932.98,20.0,50965.44,478.0,Unknown,retail,0.05636743215031315
TXN00349,2024-08-11,Kisumu,fashion,Graphic T-shirt,6.0,2593.29,10.0,93855.72,478.0,Unknown,retail,0.012526096033402923
TXN00350,2024-04-16,Eldoret,grocery,Fresh Bananas,27.0,2593.29,20.0,57811.07,733.0,Prime Supply,retail,0.03678474114441417
TXN00351,2024-10-24,Nakuru,grocery,Fresh Bananas,7.0,2593.29,10.0,46792.22,478.0,Unknown,wholesale,0.014613778705636743
TXN00352,2025-01-27,Mombasa,grocery,Fresh Bananas,27.0,1625.87,10.0,50965.44,478.0,Prime Supply,wholesale,0.05636743215031315
TXN00353,2024-09-20,Mombasa,grocery,Fresh Bananas,27.0,2593.29,20.0,50965.44,478.0,Prime Supply,retail,0.05636743215031315
TXN00354,2024-05-07,Nakuru,home,Air Fryer,27.0,2075.83,10.0,66918.91,478.0,ABC Ltd,wholesale,0.05636743215031315
Unknown,2025-05-28,Kisumu,grocery,Fresh Bananas,5.0,177.4,10.0,60611.78,478.0,Prime Supply,vip,0.010438413361169102
TXN00356,2025-02-28,Mombasa,electronics,Bluetooth wireless earbuds,27.0,2593.29,15.0,50965.44,731.0,Unknown,retail,0.036885245901639344
TXN00357,2025-10-17,Kisumu,electronics,Bluetooth wireless earbuds,9.0,2593.29,5.0,49013.37,478.0,Prime Supply,wholesale,0.018789144050104383
TXN00358,2025-11-28,Nakuru,electronics,Bluetooth wireless earbuds,35.0,4810.04,10.0,40602.31,478.0,XYZ Traders,retail,0.07306889352818371
TXN00359,2024-09-11,Nairobi,home,Air Fryer,37.0,2593.29,0.0,50965.44,840.0,Prime Supply,wholesale,0.04399524375743163
Unknown,2024-05-15,Kisumu,fashion,Graphic T-shirt,27.0,2593.29,0.0,97626.92,741.0,Prime Supply,wholesale,0.03638814016172507
Unknown,2025-10-11,Eldoret,home,Air Fryer,27.0,2593.29,10.0,50965.44,662.0,XYZ Traders,wholesale,0.04072398190045249
Unknown,2024-12-17,Nakuru,fashion,Graphic T-shirt,47.0,3991.1,5.0,187581.69999999998,716.0,XYZ Traders,retail,0.06555090655509066
TXN00363,2025-08-11,Kisumu,grocery,Fresh Bananas,27.0,2593.29,10.0,72807.29,478.0,ABC Ltd,wholesale,0.05636743215031315
Unknown,2025-09-13,Nakuru,electronics,Bluetooth wireless earbuds,43.0,2593.29,0.0,50965.44,298.0,Prime Supply,wholesale,0.14381270903010032
TXN00365,2025-04-03,Nakuru,fashion,Graphic T-shirt,27.0,2593.29,20.0,50965.44,478.0,Prime Supply,retail,0.05636743215031315
