Transaction_ID,Date,Store_Location,Product_Category,Product_Name,Quantity_Sold,Unit_Price,Discount,Revenue,Inventory_Level,Supplier,Customer_Segment
TXN01239,2025-07-01,Nairobi,Fashion,Want,1,4272.95,5,,,XYZ Traders,VIP
,2025-02-26,Nakuru,Electronics,Fast,,,5,43084.1,,XYZ Traders,Retail
,2025-06-12,Mombasa,Fashion,My,,2353.99,15,31092.27,348,ABC Ltd,retail
TXN01242,2024-05-27,Kisumu,Fashion,Our,15,,20,,363,ABC Ltd,Retail
,2024-03-25,Kisumu,fashion,Yes,6,3081.06,0,93556.69,107,Prime Supply,Retail
,2025-05-17,Eldoret,fashion,Concern,24,,5,,304,ABC Ltd,Wholesale
TXN01245,2024-07-22,Kisumu,Electronics,Voice,,447.22,0,,,,Wholesale
,2024-12-24,Nairobi,Electronics,Figure,17,4878.44,0,,,Prime Supply,Retail
,2025-07-24,Eldoret,Home,Common,,,15,,198,ABC Ltd,VIP
TXN01248,2025-01-26,Mombasa,fashion,Recently,40,,,71738.37,,,Wholesale
,2024-02-03,Eldoret,Fashion,Movie,,,N/A,,362,,Wholesale
TXN01250,2025-11-22,Kisumu,fashion,Black,,,0,,865,ABC Ltd,VIP
TXN01251,2024-07-21,Mombasa,electronics,Two,36,,,65093.43,451,,retail
TXN01252,2025-07-23,Nairobi,fashion,Pick,,,5,34656.51,791,Prime Supply,Wholesale
TXN01253,2024-04-11,Nairobi,Fashion,Instead,,,15,,202,,Retail
TXN01254,2024-10-28,Eldoret,electronics,Feeling,44,,5,7517.63,,,retail
,2024-03-19,Mombasa,Home,Full,23,,0,,,Prime Supply,Wholesale
,2025-08-02,Nakuru,Fashion,Able,47,,5,91377.84,855,ABC Ltd,VIP
TXN01257,2025-04-03,Mombasa,Grocery,Simple,,,10,,,,Wholesale
TXN01258,2024-10-19,Eldoret,electronics,Factor,,2672.75,5,44733.36,919,,retail
,2024-01-09,Nairobi,Grocery,Pay,,,,56314.48,,Prime Supply,Wholesale
TXN01260,2024-03-30,Eldoret,electronics,Individual,,,0,,,,retail
,2025-10-13,Mombasa,Groceries,Similar,,4994.83,15,85443,,,Retail
,2025-05-18,Mombasa,Grocery,Family,,,,88814.42,,,retail
TXN01263,2025-07-05,Kisumu,Groceries,Recently,,470.88,10,10984.94,165,ABC Ltd,Wholesale
TXN01264,2025-03-29,Kisumu,Groceries,Claim,,944.41,15,20138.23,618,,Retail
TXN01265,2024-06-27,Kisumu,fashion,Pick,,,5,,190,,retail
,2024-12-26,Nairobi,fashion,Produce,,,,51972.84,246,,Retail
,2025-02-04,Eldoret,Groceries,Officer,,,,57223.53,,XYZ Traders,retail
,2025-02-23,Eldoret,Fashion,News,,2617.92,N/A,,,,VIP
,2025-05-18,Nakuru,electronics,Rate,50,,,,,Prime Supply,Retail
TXN01270,2025-07-21,Nakuru,Electronics,Face,49,,5,5629.9,,,retail
TXN01271,2025-05-07,Nakuru,fashion,Produce,11,2779.16,10,,,,Wholesale
,2025-06-26,Eldoret,Grocery,Thought,28,,,,528,ABC Ltd,Wholesale
,2025-10-07,Nakuru,electronics,Enter,16,,15,37925.55,826,ABC Ltd,retail
,2025-07-24,Nakuru,Electronics,Still,46,,0,72311.56,376,XYZ Traders,Retail
,2025-09-14,Kisumu,electronics,I,10,,15,,,ABC Ltd,Retail
TXN01276,2024-04-12,Nakuru,Home,Go,48,,0,79521.74,44,Prime Supply,Retail
TXN01277,2024-03-02,Nakuru,Home,Available,37,,20,53613.85,,XYZ Traders,Wholesale
,2024-09-05,Eldoret,Home,Trade,11,2594.65,20,,852,Prime Supply,VIP
,2024-07-24,Nakuru,Fashion,Particularly,3,,15,,23,,Retail
TXN01280,2024-12-20,Nairobi,fashion,Its,,,15,56239.22,,,VIP
TXN01281,2024-03-15,Mombasa,electronics,Night,11,,0,86560.3,,Prime Supply,Wholesale
TXN01282,2025-01-05,Mombasa,fashion,Present,43,3651.33,0,70475.37,608,,retail
TXN01283,2024-05-31,Mombasa,Home,Standard,,4773.27,20,67325.97,,ABC Ltd,retail
TXN01284,2024-05-07,Kisumu,fashion,Environment,,,15,,,,Wholesale
,2024-12-29,Mombasa,electronics,Poor,,1445.06,10,,779,,Retail
,2024-03-27,Eldoret,Home,Agency,,,10,77884.86,,ABC Ltd,Wholesale
TXN01287,2024-02-09,Nakuru,Electronics,Manage,36,,,79107.67,119,XYZ Traders,Wholesale
TXN01288,2024-06-25,Eldoret,Electronics,Have,,3451.04,15,,151,ABC Ltd,VIP
,2025-03-28,Nakuru,Home,Cell,,4298.02,15,52009.16,,XYZ Traders,Retail
,2025-04-28,Nairobi,Groceries,Range,24,,0,,258,,VIP
TXN01291,2024-09-30,Kisumu,Fashion,Sign,,,5,47493.99,,,Wholesale
TXN01292,2024-09-21,Eldoret,electronics,Right,28,3519.01,0,,,ABC Ltd,retail
TXN01293,2024-03-26,Eldoret,Grocery,Week,,,N/A,,80,Prime Supply,VIP
TXN01294,2025-11-12,Kisumu,Home,Strong,,2870.66,,,,,VIP
,2025-07-31,Kisumu,Fashion,Certain,,,15,30855.24,,ABC Ltd,retail
TXN01296,2024-03-23,Nakuru,Fashion,Plan,42,166.18,5,96272.2,735,Prime Supply,VIP
,2025-02-17,Mombasa,Grocery,Main,20,3640.94,10,,692,Prime Supply,VIP
,2025-03-11,Nairobi,Fashion,Why,9,4274.35,N/A,,,Prime Supply,VIP
TXN01299,2025-06-01,Eldoret,fashion,Brother,50,,,42249.02,,XYZ Traders,Wholesale
,2025-03-13,Mombasa,fashion,But,35,,5,96316.83,,,Wholesale
TXN01301,2024-05-13,Kisumu,Fashion,Evidence,22,,15,,619,,Wholesale
TXN01302,2024-12-20,Eldoret,fashion,Anyone,40,,5,,,,Wholesale
TXN01303,2025-09-08,Eldoret,Fashion,Process,,,10,42018.21,,XYZ Traders,Retail
TXN01304,2025-12-21,Eldoret,Fashion,Subject,10,,N/A,,909,,Retail
,2025-08-01,Eldoret,Electronics,Gas,45,,5,44742.79,217,XYZ Traders,VIP
,2024-08-09,Nairobi,electronics,Claim,,,10,,,ABC Ltd,VIP
TXN01307,2024-08-22,Kisumu,Home,Spend,10,,,26211.29,,Prime Supply,Retail
,2025-10-28,Eldoret,Electronics,Prevent,13,,5,43478.74,,ABC Ltd,Wholesale
TXN01309,2024-05-06,Mombasa,Fashion,Allow,,764.59,20,65277.57,975,Prime Supply,retail
,2024-03-23,Eldoret,Home,Agreement,18,,5,50613.08,,Prime Supply,Retail
TXN01311,2025-07-17,Nakuru,electronics,Central,,,5,,283,Prime Supply,VIP
,2024-04-02,Nairobi,Home,Church,14,,N/A,,,,Retail
TXN01313,2025-11-08,Kisumu,fashion,Future,38,,5,39190.42,,,Wholesale
,2024-06-03,Kisumu,Electronics,Then,,4051.76,,33857.81,,,Retail
TXN01315,2025-12-07,Eldoret,Grocery,Free,26,,5,,,,Wholesale
TXN01316,2025-04-07,Nairobi,fashion,Establish,5,,5,89750.99,,XYZ Traders,VIP
,2025-03-14,Nakuru,Electronics,Service,,,10,39621.26,,,Wholesale
TXN01318,2025-01-02,Kisumu,Groceries,Feel,,,10,34736.76,727,ABC Ltd,Wholesale
,2024-11-21,Eldoret,Electronics,Life,,4485.69,10,,,,VIP
TXN01320,2025-03-17,Mombasa,fashion,Talk,,3871.72,,98218.73,440,Prime Supply,VIP
TXN01321,2025-07-10,Nakuru,Electronics,Camera,,,N/A,,,XYZ Traders,Wholesale
TXN01322,2025-05-02,Mombasa,Electronics,Staff,1,4503.64,N/A,39339.95,,XYZ Traders,Retail
TXN01323,2024-04-26,Nakuru,Fashion,No,,,,,515,ABC Ltd,retail
,2025-01-26,Eldoret,Home,Story,34,168.36,5,87677.65,548,XYZ Traders,VIP
TXN01325,2024-09-02,Kisumu,Groceries,Soldier,,1572.78,15,46654.04,,,retail
TXN01326,2025-07-24,Nakuru,Fashion,Improve,46,1212.22,15,,112,Prime Supply,VIP
TXN01327,2024-10-25,Mombasa,Groceries,Movement,,,0,,,ABC Ltd,Retail
TXN01328,2024-07-16,Nakuru,Groceries,Too,43,980.29,,,,,VIP
TXN01329,2024-07-08,Mombasa,Groceries,Guy,,489.29,5,18229.09,,ABC Ltd,VIP
TXN01330,2025-12-28,Nakuru,electronics,Season,,,20,23106.18,550,XYZ Traders,Wholesale
,2025-08-25,Eldoret,fashion,Box,14,3347.11,15,,306,,Wholesale
,2025-10-15,Nairobi,fashion,Catch,,,0,34192.63,849,,Retail
TXN01333,2025-09-11,Nairobi,fashion,Leg,39,,0,,,ABC Ltd,VIP
TXN01334,2024-08-15,Nakuru,Groceries,Dream,27,4567.13,N/A,50944.96,,,Wholesale
,2025-08-27,Nakuru,Fashion,Air,,,0,63875.77,,,Wholesale
TXN01336,2024-11-15,Nairobi,Fashion,Here,35,1146.89,10,68201.79,491,Prime Supply,retail
TXN01337,2024-04-28,Kisumu,Fashion,Perhaps,,1300.46,0,,,XYZ Traders,Retail
TXN01338,2025-06-20,Nairobi,fashion,Figure,,,0,,631,,retail
TXN01339,2025-01-31,Nairobi,electronics,Challenge,,,15,60612.14,,,VIP
,2025-01-21,Nakuru,Home,Card,50,,N/A,10722.94,664,Prime Supply,Wholesale
,2024-11-11,Eldoret,electronics,Mind,29,,15,,,,retail
TXN01342,2024-03-29,Nairobi,Fashion,Six,,,20,65399.91,,ABC Ltd,VIP
TXN01343,2025-12-10,Mombasa,Groceries,My,24,,15,,,,Wholesale
TXN01344,2025-08-30,Nairobi,Grocery,Pattern,,,10,,,,VIP
TXN01345,2024-12-16,Nairobi,electronics,Performance,43,,15,,704,Prime Supply,VIP
,2024-01-19,Eldoret,fashion,Hand,,,N/A,50460.89,818,ABC Ltd,VIP
,2024-01-04,Nairobi,Fashion,Many,36,,N/A,,120,Prime Supply,VIP
TXN01348,2025-06-14,Kisumu,Home,Sure,,4399.31,5,,159,,retail
TXN01349,2025-03-27,Kisumu,Home,Six,,,N/A,,398,,Retail
TXN01350,2024-03-23,Nakuru,electronics,System,29,895.73,,20963.78,,,Retail
TXN01351,2025-01-13,Mombasa,Home,Plant,44,,10,71970.49,,,retail
TXN01352,2024-08-20,Mombasa,Home,Range,,,20,,,XYZ Traders,retail
TXN01353,2024-03-24,Nakuru,Home,Compare,9,,,,,XYZ Traders,VIP
,2025-09-07,Kisumu,Electronics,Next,,,N/A,5828.07,,Prime Supply,Wholesale
TXN01355,2025-06-03,Nairobi,Grocery,Minute,,3845.07,10,,,,retail
TXN01356,2024-07-13,Mombasa,Electronics,Film,,,0,,261,Prime Supply,retail
,2025-11-13,Nairobi,Grocery,Threat,31,,10,,322,Prime Supply,retail
TXN01358,2024-05-31,Kisumu,fashion,Responsibility,,4876.01,0,8084.33,,Prime Supply,retail
,2025-10-02,Nakuru,Groceries,Together,,,15,22715.97,,ABC Ltd,Wholesale
TXN01360,2024-09-18,Nakuru,Electronics,Letter,10,,N/A,,918,XYZ Traders,Retail
TXN01361,2025-10-30,Nairobi,electronics,Probably,12,,15,,939,XYZ Traders,VIP
TXN01362,2024-02-13,Nairobi,Electronics,Oil,2,,0,14306.58,458,ABC Ltd,Wholesale
TXN01363,2024-10-15,Nakuru,electronics,Customer,,,20,,,XYZ Traders,Wholesale
,2025-02-14,Nakuru,Fashion,Space,,,15,,,ABC Ltd,Retail
,2025-05-24,Eldoret,Grocery,Have,49,4515.45,10,,427,Prime Supply,Retail
TXN01366,2025-10-22,Mombasa,Fashion,Lawyer,7,,,61761.73,803,ABC Ltd,retail
TXN01367,2024-08-12,Eldoret,Fashion,Possible,,,20,,877,ABC Ltd,Wholesale
,2025-08-27,Nairobi,Fashion,Reach,21,,15,,,,retail
,2025-07-12,Nakuru,Groceries,Name,,,15,29715.31,,ABC Ltd,Retail
TXN01370,2024-04-07,Eldoret,Groceries,Understand,,,N/A,47154.99,,,VIP
TXN01371,2024-07-08,Nakuru,Fashion,Almost,,,20,,,ABC Ltd,Retail
,2024-06-15,Kisumu,Groceries,Officer,,,10,93866.06,473,,retail
TXN01373,2025-08-29,Nakuru,electronics,Church,,,15,,42,,VIP
TXN01374,2024-09-22,Nairobi,Groceries,Account,44,4408.22,10,54995.95,11,ABC Ltd,Wholesale
TXN01375,2024-04-12,Nairobi,Fashion,Relationship,14,,N/A,,171,ABC Ltd,Wholesale
,2024-05-29,Mombasa,Groceries,Tax,44,,N/A,,,Prime Supply,VIP
TXN01377,2025-09-24,Kisumu,electronics,As,,,10,18936.19,77,,Retail
TXN01378,2025-04-23,Mombasa,Groceries,Important,,3729.45,,94080.88,38,,Wholesale
,2025-03-19,Mombasa,Home,Way,,,N/A,18590.38,,Prime Supply,Retail
TXN01380,2024-07-24,Nairobi,Home,Official,,2857.42,,88220.5,144,XYZ Traders,VIP
,2025-12-15,Eldoret,Electronics,Issue,27,,N/A,,,ABC Ltd,Retail
TXN01382,2024-02-24,Nakuru,Grocery,Reveal,11,,N/A,1318.85,452,ABC Ltd,VIP
,2024-09-24,Kisumu,Home,That,,,15,84209.36,666,ABC Ltd,Wholesale
TXN01384,2024-10-17,Kisumu,fashion,Design,,,10,99358.37,,Prime Supply,Retail
TXN01385,2025-04-13,Mombasa,Electronics,Military,,,N/A,,,,VIP
TXN01386,2024-11-19,Nakuru,Fashion,Attorney,,,5,60534.77,195,,VIP
TXN01387,2024-04-03,Nairobi,Groceries,Recognize,,,0,,,XYZ Traders,Retail
TXN01388,2025-04-06,Eldoret,Grocery,Already,25,1048.25,5,75894.19,,,Wholesale
TXN01389,2025-05-19,Mombasa,Groceries,Relationship,,,20,10479.74,,,retail
TXN01390,2025-09-09,Nairobi,fashion,Cause,,,N/A,,,XYZ Traders,retail
TXN01391,2024-12-06,Nairobi,Groceries,Contain,,4093.22,5,91478.13,,XYZ Traders,VIP
TXN01392,2025-04-02,Nairobi,fashion,Position,,,N/A,,581,XYZ Traders,retail
TXN01393,2024-07-01,Nakuru,Electronics,Close,11,,N/A,,323,ABC Ltd,Wholesale
,2024-04-04,Nakuru,fashion,Much,,4103.47,,61784.02,264,ABC Ltd,Retail
TXN01395,2025-10-18,Nakuru,Home,Face,11,,20,,,,Retail
TXN01396,2024-08-25,Nakuru,Electronics,Different,,,0,82042.31,75,,Retail
TXN01397,2024-05-16,Nairobi,Fashion,Worker,12,,5,,552,Prime Supply,Wholesale
,2024-05-06,Mombasa,electronics,Drug,,,10,16204.44,,Prime Supply,retail
TXN01399,2024-02-19,Nakuru,Grocery,Reality,,,N/A,46663.7,,ABC Ltd,Wholesale
TXN01400,2025-05-18,Nairobi,fashion,Throw,,2976.91,15,13213.95,859,ABC Ltd,Retail
TXN01401,2024-04-26,Nairobi,Grocery,Dog,,,N/A,41383.77,843,Prime Supply,Wholesale
,2025-09-30,Kisumu,Electronics,Better,4,4961.8,20,,733,,Wholesale
TXN01403,2025-05-15,Eldoret,electronics,Ball,,2088.34,10,87663.01,,,VIP
,2025-10-29,Mombasa,Fashion,Idea,,407,20,3605.1,,,VIP
,2025-04-13,Eldoret,Groceries,Message,11,,15,27130.32,152,Prime Supply,Wholesale
TXN01406,2025-08-31,Kisumu,Home,Letter,,,20,,140,Prime Supply,Retail
TXN01407,2025-11-19,Kisumu,electronics,Yard,32,,15,51767.83,,XYZ Traders,Wholesale
TXN01408,2024-08-01,Nairobi,Groceries,Science,49,,20,,705,,retail
,2025-10-25,Nakuru,fashion,More,,1022.22,0,15181.67,307,,Retail
,2025-12-05,Eldoret,electronics,At,,3130.45,10,11354.95,150,Prime Supply,VIP
,2025-10-25,Kisumu,Groceries,Maybe,,1497.91,N/A,,,ABC Ltd,Wholesale
TXN01412,2024-03-08,Kisumu,fashion,Alone,47,,,75288.51,,ABC Ltd,Retail
TXN01413,2025-07-27,Kisumu,Groceries,Source,,4817.27,0,,,ABC Ltd,Retail
,2024-09-26,Kisumu,Grocery,Start,16,3676.79,0,,43,,Wholesale
TXN01415,2024-11-16,Nairobi,Grocery,Spring,35,4863.22,5,,308,XYZ Traders,VIP
,2024-12-29,Kisumu,Electronics,On,,,N/A,,375,ABC Ltd,Retail
TXN01417,2024-12-09,Mombasa,Electronics,Product,27,590.75,,,,XYZ Traders,VIP
,2024-06-29,Nairobi,Groceries,Tend,,,20,,,ABC Ltd,Retail
TXN01419,2025-08-17,Eldoret,Groceries,Score,33,,5,99696.56,,,Retail
TXN01420,2025-11-07,Nakuru,Home,Cold,,,5,,,ABC Ltd,retail
TXN01421,2025-06-11,Nairobi,Home,Course,21,4437.45,N/A,,338,XYZ Traders,retail
TXN01422,2025-11-29,Eldoret,Electronics,Sound,5,876.63,15,,,,retail
,2024-10-02,Mombasa,Fashion,Size,,,0,,139,Prime Supply,Retail
TXN01424,2025-02-13,Eldoret,Electronics,Hot,,,5,43927.17,,ABC Ltd,Retail
,2025-03-05,Kisumu,Grocery,Example,,,5,83223.69,,ABC Ltd,VIP
TXN01426,2025-08-09,Nairobi,electronics,Television,38,,,,735,,retail
TXN01427,2025-01-14,Kisumu,Electronics,Money,,3978.07,0,,,,Retail
TXN01428,2024-05-02,Nakuru,electronics,Opportunity,,2102.65,15,,,,Retail
TXN01429,2024-03-05,Mombasa,Fashion,Huge,,,5,88891.27,754,XYZ Traders,VIP
TXN01430,2024-02-25,Mombasa,Home,Long,,1843.19,0,,,ABC Ltd,Wholesale
TXN01431,2024-09-10,Eldoret,Fashion,Fill,,,10,,,,Wholesale
TXN01432,2024-03-31,Eldoret,Grocery,Quite,21,1169.43,15,35255.54,657,ABC Ltd,retail
TXN01433,2025-10-11,Kisumu,fashion,Generation,27,,15,,798,XYZ Traders,Wholesale
TXN01434,2024-12-23,Kisumu,electronics,Edge,8,,N/A,,440,,Retail
TXN01435,2024-06-27,Nakuru,Groceries,Million,6,,10,,,,Wholesale
,2024-03-20,Eldoret,Fashion,Ball,33,,,,,XYZ Traders,Retail
,2024-09-26,Nairobi,electronics,Near,,3105.87,N/A,,,ABC Ltd,retail
TXN01438,2024-12-02,Nairobi,Grocery,Toward,14,,0,1410.35,294,XYZ Traders,retail
TXN01439,2024-10-08,Nairobi,Groceries,Hour,44,,15,,,,Wholesale
TXN01440,2025-04-28,Nakuru,Fashion,Agreement,25,,N/A,,363,,Retail
TXN01441,2025-05-20,Kisumu,fashion,Each,30,,0,61785.77,542,,VIP
,2025-04-06,Nairobi,Groceries,Prove,,,,,,,Wholesale
TXN01443,2025-06-26,Nairobi,Fashion,Because,,,10,73330.78,118,Prime Supply,Wholesale
,2025-05-17,Mombasa,Fashion,As,,,,,968,Prime Supply,retail
TXN01445,2024-07-26,Kisumu,Home,Top,30,,15,55302.2,652,,VIP
TXN01446,2024-04-18,Nakuru,fashion,Top,37,4744.95,N/A,,914,,retail
TXN01447,2024-02-13,Kisumu,Fashion,Prepare,,,,65614.74,724,Prime Supply,Retail
,2025-09-08,Eldoret,fashion,Tend,,,,,979,Prime Supply,retail
TXN01449,2024-01-25,Mombasa,Grocery,Only,29,1221.83,10,56855.37,,XYZ Traders,Retail
,2025-12-17,Nairobi,Electronics,Recently,14,,10,23272,,Prime Supply,Retail
TXN01451,2024-05-27,Eldoret,Electronics,Still,50,3750.68,10,,971,,Wholesale
TXN01452,2025-03-22,Nairobi,electronics,Them,49,,0,60589.83,,,retail
TXN01453,2024-04-01,Mombasa,Fashion,Reduce,7,,10,97548.3,,XYZ Traders,Retail
,2025-03-27,Mombasa,Electronics,Light,13,3419.17,0,,,,Wholesale
TXN01455,2024-03-19,Nakuru,fashion,At,,,,,95,ABC Ltd,VIP
TXN01456,2025-06-11,Nairobi,electronics,Them,,,5,22283.81,495,,Retail
TXN01457,2024-10-12,Eldoret,electronics,Approach,44,,10,27064.99,408,XYZ Traders,retail
TXN01458,2024-09-17,Eldoret,Home,Special,31,,10,,,Prime Supply,retail
TXN01459,2024-09-11,Eldoret,Grocery,City,,,5,,231,,retail
,2025-08-28,Nakuru,Fashion,Past,17,,10,83652.84,354,XYZ Traders,VIP
TXN01461,2025-07-29,Mombasa,Electronics,Risk,24,,,,,ABC Ltd,retail
TXN01462,2024-10-05,Mombasa,fashion,Forget,44,3189.03,20,8014.12,,,VIP
TXN01463,2024-05-19,Kisumu,fashion,Forget,,,N/A,,,,Wholesale
TXN01464,2025-12-07,Kisumu,Grocery,Degree,11,,10,82349.58,,,VIP
TXN01465,2024-09-16,Nairobi,Fashion,But,42,,,77303.58,131,Prime Supply,Wholesale
,2024-08-30,Eldoret,fashion,Hard,13,,0,,71,Prime Supply,VIP
TXN01467,2025-07-26,Mombasa,Fashion,Head,,1636.74,20,,,ABC Ltd,retail
TXN01468,2025-05-24,Mombasa,electronics,Work,,,0,53128.22,,Prime Supply,Wholesale
,2024-03-07,Eldoret,Home,Where,19,,20,,3,ABC Ltd,Retail
TXN01470,2024-09-25,Mombasa,Grocery,Continue,10,,5,,,ABC Ltd,Retail
TXN01471,2024-03-29,Eldoret,electronics,Heart,40,1374.35,5,,,ABC Ltd,Retail
,2025-08-26,Eldoret,Groceries,Imagine,,,10,,,XYZ Traders,VIP
,2025-10-13,Nakuru,Home,Shake,,,,,,XYZ Traders,VIP
TXN01474,2025-12-21,Eldoret,fashion,Watch,27,,15,,,XYZ Traders,VIP
TXN01475,2024-11-16,Nakuru,fashion,What,29,,,96040.71,76,ABC Ltd,Wholesale
TXN01476,2024-12-13,Kisumu,fashion,Green,,1587.12,20,52654.73,,ABC Ltd,Wholesale
,2024-07-27,Nairobi,fashion,Anything,43,2886.46,,13829.98,844,,Wholesale
TXN01478,2025-01-22,Eldoret,Home,Least,,,0,,,ABC Ltd,Retail
,2024-12-31,Nairobi,Fashion,Thank,,1790.54,5,,51,,VIP
TXN01480,2024-02-27,Nakuru,Grocery,Explain,37,,0,,,,Retail
,2025-10-19,Nakuru,Grocery,Sing,,,,,,ABC Ltd,Wholesale
,2025-02-25,Eldoret,Fashion,Just,,,15,,,ABC Ltd,Wholesale
TXN01483,2024-07-02,Nairobi,Electronics,Situation,26,3305.15,5,48264.59,931,ABC Ltd,VIP
TXN01484,2025-09-27,Mombasa,Grocery,Opportunity,26,3510.63,15,,559,Prime Supply,retail
TXN01485,2024-09-14,Mombasa,fashion,Stand,,,,,878,ABC Ltd,retail
TXN01486,2025-06-21,Mombasa,Fashion,Report,28,,10,,799,ABC Ltd,Retail
TXN01487,2025-07-22,Kisumu,electronics,Garden,,,20,49225.57,,,VIP
TXN01488,2025-02-12,Nairobi,Grocery,Measure,30,,20,98997.74,273,,Wholesale
,2025-08-27,Kisumu,fashion,Reason,,2261.93,0,16906.97,62,XYZ Traders,Wholesale
TXN01490,2024-08-22,Mombasa,Electronics,With,10,2482.92,N/A,,,,Wholesale
,2025-09-11,Kisumu,fashion,Fear,32,1547.45,15,,,ABC Ltd,retail
TXN01492,2024-03-01,Kisumu,electronics,Former,46,,15,66934.3,956,Prime Supply,Retail
,2025-05-05,Eldoret,Electronics,Boy,28,,,86757.05,47,,Retail
TXN01494,2024-08-13,Nairobi,Electronics,Save,49,1532.04,N/A,46770.18,,Prime Supply,VIP
TXN01495,2025-02-05,Mombasa,fashion,Bag,36,,10,,584,,VIP
TXN01496,2024-09-08,Nairobi,Home,Toward,18,,20,,216,,retail
TXN01497,2024-01-25,Eldoret,Groceries,Fund,,,0,,,Prime Supply,Retail
,2024-06-22,Nairobi,Electronics,Catch,,884.18,20,42509.97,,Prime Supply,Retail
TXN01499,2024-07-27,Nairobi,Grocery,Pass,13,,20,10730.2,,,retail
